home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:07:17Z	0.00042614794932740725
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:07:32Z	0.00040170419945094476
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:07:47Z	13.816299387143378
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:08:02Z	41.95805127289755
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:08:17Z	63.93499360021132
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:08:32Z	82.02073930432712
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:08:47Z	82.79076389281758
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:09:02Z	69.57629926461692
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:09:17Z	82.09568733153635
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:09:32Z	81.10768008474537
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:09:47Z	67.89696103463608
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:10:02Z	81.41598142525464
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:10:17Z	66.5975928181032
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:10:32Z	80.88031648893592
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:10:47Z	81.64618300404472
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:11:02Z	82.8228130652935
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:11:17Z	81.911637436486
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:11:32Z	81.72941312562648
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:11:47Z	81.65512447552435
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:12:02Z	81.40350268394539
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:12:17Z	80.93670603167656
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:12:32Z	80.04579055852417
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:12:47Z	78.99753145481539
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:13:02Z	64.58340520447913
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:13:17Z	78.02682135380357
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:13:32Z	78.20634199606809
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:13:47Z	79.4973626818352
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:14:02Z	80.17479848049692
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:14:17Z	66.77042191332015
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:14:32Z	78.41401619623286
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:14:47Z	76.7940660617454
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:15:02Z	76.74808905689756
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:15:17Z	76.89996639596771
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:15:32Z	77.81492050550365
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:15:47Z	77.94932006633466
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:16:02Z	78.09874692275196
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:16:17Z	75.15111862532444
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:16:32Z	74.02117030240643
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:16:47Z	72.26378109452727
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:17:02Z	72.29681880167048
home-timeline-service-54d4df64f4-5hr4k	home-timeline-service	2026-08-19T08:17:17Z	72.60907009551065
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:07:17Z	0.00035373034540622295
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:07:32Z	0.00037962390752292995
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:07:47Z	21.734310773169316
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:08:02Z	40.777092735923915
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:08:17Z	67.1051678323173
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:08:32Z	73.04291972264649
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:08:47Z	73.15428597692672
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:09:02Z	73.44333453431722
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:09:17Z	73.65047699470499
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:09:32Z	74.43489827856091
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:09:47Z	75.49736483533471
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:10:02Z	75.63285172798243
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:10:17Z	75.11931924535715
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:10:32Z	73.14042758877106
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:10:47Z	72.03636760013458
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:11:02Z	57.734206673161516
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:11:17Z	73.16708352134704
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:11:32Z	73.22179819053225
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:11:47Z	72.85120047309323
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:12:02Z	73.0596603504441
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:12:17Z	74.20510063361883
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:12:32Z	63.23757615610983
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:12:47Z	74.99264672241632
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:13:02Z	75.73456643164468
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:13:17Z	63.5394489415566
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:13:32Z	76.49551692778296
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:13:47Z	75.65394836235457
home-timeline-service-54d4df64f4-gnq72	home-timeline-service	2026-08-19T08:14:02Z	75.83611619269351
